chr2L	519737	519774	INT
chr2L	520282	520322	INT
chr2L	520424	520460	INT
chr2L	521879	521914	INT
chr2L	522239	522296	INT
chr2L	523039	523127	INT
chr2L	523328	523379	INT
chr2L	524659	524706	INT
chr2L	524841	524926	INT
chr2L	526104	526150	INT
chr2L	526565	526610	INT
chr2L	526850	526904	INT
chr2L	527561	527617	INT
chr2L	527768	527805	INT
chr2L	527892	527942	INT
chr2L	528938	529016	INT
chr2L	531425	531497	INT
chr2L	531788	531837	INT
chr2L	531913	531957	INT
chr2L	532026	532071	INT
chr2L	533004	533044	INT
chr2L	533547	533580	INT
chr2L	533693	533780	INT
chr2L	533841	533872	INT
chr2L	533935	533970	INT
chr2L	534681	534760	INT
chr2L	534808	534879	INT
chr2L	535173	535211	INT
chr2L	550438	550517	INT
chr2L	579762	579809	INT
chr2L	581049	581150	INT
chr2L	581769	581821	INT
chr2L	581894	581931	INT
chr2L	582392	582443	INT
chr2L	585754	585785	INT
chr2L	586117	586160	INT
chr2L	587165	587233	INT
chr2L	587737	587775	INT
chr2L	587862	587899	INT
chr2L	589109	589156	INT
chr2L	589295	589332	INT
chr2L	589456	589490	INT
chr2L	589973	590012	INT
chr2L	590091	590145	INT
chr2L	590296	590360	INT
chr2L	590647	590685	INT
chr2L	595160	595200	INT
chr2L	595408	595488	INT
chr2L	595734	595766	INT
chr2L	596357	596390	INT
chr2L	596764	596802	INT
chr2L	596868	596927	INT
chr2L	597202	597237	INT
chr2L	597812	597855	INT
chr2L	600590	600646	INT
chr2L	601346	601388	INT
chr2L	601681	601721	INT
chr2L	601856	601921	INT
chr2L	605168	605205	INT
chr2L	606193	606248	INT
chr2L	607303	607345	INT
chr2L	607555	607632	INT
chr2L	607669	607708	INT
chr2L	608448	608496	INT
chr2L	608608	608652	INT
chr2L	608727	608761	INT
chr2L	608906	608966	INT
chr2L	609230	609316	INT
chr2L	609381	609426	INT
chr2L	609488	609534	INT
chr2L	610933	610994	INT
chr2L	611491	611523	INT
chr2L	611611	611666	INT
chr2L	612202	612274	INT
chr2L	612486	612528	INT
chr2L	612568	612603	INT
chr2L	613232	613273	INT
chr2L	613353	613400	INT
chr2L	614202	614263	INT
chr2L	615680	615717	INT
chr2L	616413	616446	INT
chr2L	618639	618678	INT
chr2L	618898	618930	INT
chr2L	619301	619348	INT
chr2L	619407	619449	INT
chr2L	620134	620176	INT
chr2L	622384	622459	INT
chr2L	622592	622651	INT
chr2L	622777	622822	INT
chr2L	623185	623239	INT
chr2L	623313	623363	INT
chr2L	623505	623582	INT
chr2L	624164	624199	INT
chr2L	629595	629647	INT
chr2L	631791	631848	INT
chr2L	632505	632544	INT
chr2L	633024	633070	INT
chr2L	633143	633176	INT
chr2L	633204	633251	INT
chr2L	633698	633739	INT
chr2L	633808	633855	INT
chr2L	633935	633969	INT
chr2L	634123	634173	INT
chr2L	634798	634852	INT
chr2L	635096	635157	INT
chr2L	635227	635269	INT
chr2L	635924	635961	INT
chr2L	636230	636286	INT
chr2L	636403	636464	INT
chr2L	638060	638112	INT
chr2L	639634	639694	INT
chr2L	646225	646256	INT
chr2L	646328	646370	INT
chr2L	647049	647084	INT
chr2L	647218	647320	INT
chr2L	647429	647484	INT
chr2L	650425	650515	INT
chr2L	650857	650957	INT
chr2L	651537	651578	INT
chr2L	651811	651850	INT
chr2L	652371	652402	INT
chr2L	652640	652671	INT
chr2L	653727	653797	INT
chr2L	654120	654157	INT
chr2L	654828	654880	INT
chr2L	655034	655074	INT
chr2L	656246	656295	INT
chr2L	656428	656466	INT
chr2L	657560	657594	INT
chr2L	657646	657679	INT
chr2L	659337	659396	INT
chr2L	659957	660010	INT
chr2L	661015	661060	INT
chr2L	661326	661418	INT
chr2L	663384	663436	INT
chr2L	665841	665885	INT
chr2L	665972	666012	INT
chr2L	667195	667233	INT
chr2L	667329	667394	INT
chr2L	667578	667610	INT
chr2L	667665	667701	INT
chr2L	668735	668845	INT
chr2L	669083	669114	INT
chr2L	669597	669672	INT
chr2L	669754	669815	INT
chr2L	670033	670082	INT
chr2L	670742	670783	INT
chr2L	671050	671088	INT
chr2L	671364	671456	INT
chr2L	671804	671839	INT
chr2L	672434	672468	INT
chr2L	673119	673154	INT
chr2L	673310	673354	INT
chr2L	673420	673490	INT
chr2L	673679	673728	INT
chr2L	676529	676563	INT
chr2L	676743	676792	INT
chr2L	677717	677784	INT
chr2L	677916	677971	INT
chr2L	679344	679378	INT
chr2L	680318	680388	INT
chr2L	680529	680583	INT
chr2L	681209	681247	INT
chr2L	681345	681385	INT
chr2L	682569	682606	INT
chr2L	682831	682885	INT
chr2L	684530	684600	INT
chr2L	684661	684714	INT
chr2L	685273	685311	INT
chr2L	685506	685539	INT
chr2L	695992	696032	INT
chr2L	696965	697021	INT
chr2L	697382	697437	INT
chr2L	697599	697630	INT
chr2L	699615	699677	INT
chr2L	699936	699989	INT
chr2L	700695	700746	INT
chr2L	700853	700907	INT
chr2L	701162	701205	INT
chr2L	701341	701372	INT
chr2L	701928	702001	INT
chr2L	702331	702367	INT
chr2L	702483	702521	INT
chr2L	703220	703252	INT
chr2L	703295	703331	INT
chr2L	704305	704339	INT
chr2L	704889	704936	INT
chr2L	705022	705061	INT
chr2L	705136	705192	INT
chr2L	708607	708646	INT
chr2L	709226	709296	INT
chr2L	709382	709426	INT
chr2L	709475	709508	INT
chr2L	709745	709784	INT
chr2L	710654	710717	INT
chr2L	710776	710808	INT
chr2L	716329	716371	INT
chr2L	716560	716625	INT
chr2L	717380	717411	INT
chr2L	717581	717668	INT
chr2L	718469	718515	INT
chr2L	718826	718867	INT
chr2L	719177	719220	INT
chr2L	720008	720065	INT
chr2L	720097	720162	INT
chr2L	720206	720251	INT
chr2L	721004	721045	INT
chr2L	722165	722273	INT
chr2L	722759	722795	INT
chr2L	722880	722918	INT
chr2L	723146	723198	INT
chr2L	723318	723377	INT
chr2L	723603	723641	INT
chr2L	723743	723786	INT
chr2L	724237	724278	INT
chr2L	724682	724746	INT
chr2L	725101	725133	INT
chr2L	725238	725295	INT
chr2L	725610	725656	INT
chr2L	731359	731393	INT
chr2L	732733	732797	INT
chr2L	733416	733456	INT
chr2L	733780	733819	INT
chr2L	733923	734009	INT
chr2L	734480	734581	INT
chr2L	735652	735710	INT
chr2L	746420	746459	INT
chr2L	746709	746751	INT
chr2L	747338	747392	INT
chr2L	748233	748266	INT
chr2L	749145	749215	INT
chr2L	750289	750352	INT
chr2L	751178	751229	INT
chr2L	751295	751363	INT
chr2L	752241	752273	INT
chr2L	752323	752354	INT
chr2L	753805	753862	INT
chr2L	762300	762375	INT
chr2L	763121	763159	INT
chr2L	763602	763634	INT
chr2L	763869	763912	INT
chr2L	764024	764081	INT
chr2L	765047	765088	INT
chr2L	765177	765213	INT
chr2L	765547	765579	INT
chr2L	766395	766459	INT
chr2L	768813	768865	INT
chr2L	769075	769118	INT
chr2L	774984	775040	INT
chr2L	777159	777192	INT
chr2L	778252	778292	INT
chr2L	790208	790242	INT
chr2L	793062	793095	INT
chr2L	795009	795088	INT
chr2L	796498	796565	INT
chr2L	797308	797352	INT
chr2L	798188	798289	INT
chr2L	799633	799678	INT
chr2L	801233	801273	INT
chr2L	803072	803152	INT
chr2L	803920	803955	INT
chr2L	804635	804666	INT
chr2L	805369	805401	INT
chr2L	805522	805570	INT
chr2L	806608	806667	INT
chr2L	807605	807647	INT
chr2L	807670	807704	INT
chr2L	809985	810020	INT
chr2L	810063	810123	INT
chr2L	826508	826549	INT
chr2L	837805	837841	INT
chr2L	840719	840750	INT
chr2L	840871	840911	INT
chr2L	841643	841679	INT
chr2L	846708	846742	INT
chr2L	847925	847956	INT
chr2L	857401	857432	INT
chr2L	858534	858584	INT
chr2L	859329	859400	INT
chr2L	859880	859964	INT
chr2L	860098	860163	INT
chr2L	865870	865903	INT
chr2L	867246	867296	INT
chr2L	886077	886113	INT
chr2L	886528	886602	INT
chr2L	886751	886800	INT
chr2L	887234	887268	INT
chr2L	887422	887453	INT
chr2L	887651	887690	INT
chr2L	888108	888141	INT
chr2L	888283	888363	INT
chr2L	888446	888521	INT
chr2L	889518	889580	INT
chr2L	889634	889681	INT
chr2L	889774	889820	INT
chr2L	890555	890605	INT
chr2L	890648	890681	INT
chr2L	890760	890801	INT
chr2L	890863	890909	INT
chr2L	891591	891629	INT
chr2L	891819	891859	INT
chr2L	892862	892893	INT
chr2L	893518	893574	INT
chr2L	894367	894400	INT
chr2L	894622	894656	INT
chr2L	894711	894743	INT
chr2L	895768	895833	INT
chr2L	895994	896066	INT
chr2L	896269	896302	INT
chr2L	896498	896530	INT
chr2L	896994	897029	INT
chr2L	897143	897179	INT
chr2L	897417	897449	INT
chr2L	897566	897661	INT
chr2L	897814	897846	INT
chr2L	897997	898081	INT
chr2L	902185	902227	INT
chr2L	903310	903344	INT
chr2L	904307	904407	INT
chr2L	904609	904656	INT
chr2L	905756	905789	INT
chr2L	906001	906051	INT
chr2L	906227	906262	INT
chr2L	907038	907094	INT
chr2L	907128	907168	INT
chr2L	908203	908239	INT
chr2L	909645	909697	INT
chr2L	909782	909815	INT
chr2L	909869	909948	INT
chr2L	910443	910535	INT
chr2L	910664	910705	INT
chr2L	910783	910825	INT
chr2L	911004	911045	INT
chr2L	911279	911335	INT
chr2L	911908	911971	INT
chr2L	912832	912937	INT
chr2L	913228	913263	INT
chr2L	918096	918136	INT
chr2L	919063	919160	INT
chr2L	920776	920864	INT
chr2L	921139	921181	INT
chr2L	921370	921418	INT
chr2L	924169	924211	INT
chr2L	925915	925949	INT
chr2L	926007	926041	INT
chr2L	926129	926161	INT
chr2L	926202	926265	INT
chr2L	928365	928410	INT
chr2L	928633	928690	INT
chr2L	928776	928808	INT
chr2L	929008	929062	INT
chr2L	929180	929228	INT
chr2L	929731	929804	INT
chr2L	931168	931208	INT
chr2L	931294	931339	INT
chr2L	932072	932108	INT
chr2L	932166	932270	INT
chr2L	932380	932445	INT
chr2L	932544	932579	INT
chr2L	932604	932652	INT
chr2L	933264	933319	INT
chr2L	933580	933633	INT
chr2L	933712	933758	INT
chr2L	933845	933881	INT
chr2L	934038	934102	INT
chr2L	935092	935143	INT
chr2L	935752	935826	INT
chr2L	936937	936978	INT
chr2L	937315	937351	INT
chr2L	937400	937438	INT
chr2L	937543	937591	INT
chr2L	938984	939029	INT
chr2L	939768	939800	INT
chr2L	939926	939965	INT
chr2L	940584	940642	INT
chr2L	940898	940952	INT
chr2L	941206	941255	INT
chr2L	941349	941444	INT
chr2L	941511	941542	INT
chr2L	943078	943137	INT
chr2L	944346	944406	INT
chr2L	944556	944607	INT
chr2L	945156	945201	INT
chr2L	945316	945399	INT
chr2L	945759	945802	INT
chr2L	945872	945912	INT
chr2L	947045	947149	INT
chr2L	947628	947665	INT
chr2L	953979	954010	INT
chr2L	954419	954450	INT
chr2L	954680	954712	INT
chr2L	959716	959752	INT
chr2L	959861	959893	INT
chr2L	960515	960558	INT
chr2L	961151	961182	INT
chr2L	961269	961361	INT
chr2L	962192	962253	INT
chr2L	962316	962382	INT
chr2L	963472	963519	INT
chr2L	963721	963765	INT
chr2L	963908	963965	INT
chr2L	964347	964389	INT
chr2L	964718	964752	INT
chr2L	965606	965644	INT
chr2L	965820	965870	INT
chr2L	966127	966162	INT
chr2L	966298	966366	INT
chr2L	966967	967028	INT
chr2L	967072	967126	INT
chr2L	967810	967858	INT
chr2L	967973	968036	INT
chr2L	968435	968472	INT
chr2L	968898	968951	INT
chr2L	972156	972190	INT
chr2L	972375	972417	INT
chr2L	972540	972601	INT
chr2L	973109	973212	INT
chr2L	974565	974599	INT
chr2L	976382	976440	INT
chr2L	984917	984959	INT
chr2L	985413	985460	INT
chr2L	986605	986637	INT
chr2L	986908	986954	INT
chr2L	987610	987650	INT
chr2L	989948	989982	INT
chr2L	991278	991314	INT
chr2L	992975	993018	INT
chr2L	993422	993499	INT
chr2L	993672	993703	INT
chr2L	994050	994126	INT
chr2L	994193	994228	INT
chr2L	995106	995148	INT
chr2L	996149	996182	INT
chr2L	1005983	1006018	INT
chr2L	1006098	1006167	INT
chr2L	1007570	1007604	INT
chr2L	1007743	1007824	INT
chr2L	1010317	1010353	INT
chr2L	1018488	1018521	INT
chr2L	1019581	1019634	INT
chr2L	1027345	1027383	INT
chr2L	1030248	1030297	INT
chr2L	1032052	1032088	INT
chr2L	1035784	1035816	INT
chr2L	1047120	1047158	INT
chr2L	1048967	1049005	INT
chr2L	1050269	1050316	INT
chr2L	1053119	1053150	INT
chr2L	1053547	1053578	INT
chr2L	1054446	1054477	INT
chr2L	1056624	1056675	INT
chr2L	1059008	1059059	INT
chr2L	1060160	1060197	INT
chr2L	1060967	1061017	INT
chr2L	1062541	1062582	INT
chr2L	1062651	1062703	INT
chr2L	1063823	1063861	INT
chr2L	1065326	1065358	INT
chr2L	1065414	1065467	INT
chr2L	1065601	1065642	INT
chr2L	1065716	1065750	INT
chr2L	1067964	1068002	INT
chr2L	1068072	1068121	INT
chr2L	1069387	1069421	INT
chr2L	1069914	1069948	INT
chr2L	1070368	1070424	INT
chr2L	1071454	1071503	INT
chr2L	1071651	1071684	INT
chr2L	1072230	1072277	INT
chr2L	1075337	1075371	INT
chr2L	1089943	1089998	INT
chr2L	1092571	1092606	INT
chr2L	1092684	1092724	INT
chr2L	1096906	1096957	INT
chr2L	1098397	1098452	INT
chr2L	1100175	1100213	INT
chr2L	1116222	1116300	INT
chr2L	1118429	1118481	INT
chr2L	1124562	1124634	INT
chr2L	1126521	1126560	INT
chr2L	1126967	1127001	INT
chr2L	1135965	1136001	INT
chr2L	1137195	1137228	INT
chr2L	1179409	1179451	EXO
chr2L	1186839	1186897	INT
chr2L	1189435	1189466	INT
chr2L	1193183	1193225	INT
chr2L	1193246	1193288	INT
chr2L	1194973	1195012	INT
chr2L	1195843	1195884	INT
chr2L	1197044	1197107	INT
chr2L	1197200	1197236	INT
chr2L	1197594	1197628	INT
chr2L	1197980	1198025	INT
chr2L	1198150	1198190	INT
chr2L	1198265	1198324	INT
chr2L	1202135	1202191	INT
chr2L	1202516	1202596	INT
chr2L	1203199	1203233	INT
chr2L	1205935	1205975	INT
chr2L	1206445	1206479	INT
chr2L	1206516	1206558	INT
chr2L	1207263	1207312	INT
chr2L	1207371	1207441	INT
chr2L	1207504	1207551	INT
chr2L	1207887	1207921	INT
chr2L	1208379	1208417	INT
chr2L	1208459	1208508	INT
chr2L	1209432	1209504	INT
chr2L	1209822	1209893	INT
chr2L	1210315	1210351	INT
chr2L	1210505	1210545	INT
chr2L	1210607	1210643	INT
chr2L	1210787	1210847	INT
chr2L	1211320	1211371	INT
chr2L	1212331	1212376	INT
chr2L	1212571	1212622	INT
chr2L	1212705	1212778	INT
chr2L	1212858	1212930	INT
chr2L	1213387	1213445	INT
chr2L	1214303	1214338	INT
chr2L	1214492	1214544	INT
chr2L	1214907	1214954	INT
chr2L	1215082	1215153	INT
chr2L	1215980	1216058	INT
chr2L	1217165	1217211	INT
chr2L	1217388	1217452	INT
chr2L	1218588	1218621	INT
chr2L	1230145	1230209	INT
chr2L	1231003	1231083	INT
chr2L	1231372	1231493	INT
chr2L	1231555	1231587	INT
chr2L	1232431	1232472	INT
chr2L	1233134	1233223	INT
chr2L	1233462	1233516	INT
chr2L	1234191	1234223	INT
chr2L	1234416	1234463	INT
chr2L	1234570	1234614	INT
chr2L	1234835	1234868	INT
chr2L	1234962	1234994	INT
chr2L	1236011	1236078	INT
chr2L	1236168	1236258	INT
chr2L	1237016	1237101	INT
chr2L	1237704	1237771	INT
chr2L	1238586	1238652	INT
chr2L	1242508	1242542	INT
chr2L	1242799	1242847	INT
chr2L	1243713	1243762	INT
chr2L	1243902	1243989	INT
chr2L	1244252	1244291	INT
chr2L	1244672	1244709	INT
chr2L	1245333	1245366	INT
chr2L	1246508	1246570	INT
chr2L	1246673	1246746	INT
chr2L	1247337	1247375	INT
chr2L	1248726	1248771	INT
chr2L	1249802	1249873	INT
chr2L	1250007	1250080	INT
chr2L	1250443	1250501	INT
chr2L	1250708	1250757	INT
chr2L	1250821	1250852	INT
chr2L	1251129	1251172	INT
chr2L	1252328	1252400	INT
chr2L	1252461	1252511	INT
chr2L	1253911	1253943	INT
chr2L	1254557	1254588	INT
chr2L	1254708	1254761	INT
chr2L	1258413	1258478	INT
chr2L	1259364	1259435	INT
chr2L	1261705	1261740	INT
chr2L	1263010	1263065	INT
chr2L	1263181	1263254	INT
chr2L	1263367	1263418	INT
chr2L	1263843	1263899	INT
chr2L	1264026	1264080	INT
chr2L	1264200	1264233	INT
chr2L	1265042	1265074	INT
chr2L	1265257	1265298	INT
chr2L	1266153	1266203	INT
chr2L	1266353	1266399	INT
chr2L	1266447	1266481	INT
chr2L	1267283	1267362	INT
chr2L	1267490	1267542	INT
chr2L	1267653	1267711	INT
chr2L	1267803	1267843	INT
chr2L	1269462	1269519	INT
chr2L	1270779	1270834	INT
chr2L	1270992	1271047	INT
chr2L	1271170	1271201	INT
chr2L	1272296	1272341	INT
chr2L	1272676	1272714	INT
chr2L	1273237	1273270	INT
chr2L	1273339	1273395	INT
chr2L	1275030	1275094	INT
chr2L	1275330	1275362	INT
chr2L	1277055	1277089	INT
chr2L	1277930	1277965	INT
chr2L	1278109	1278210	INT
chr2L	1278495	1278546	INT
chr2L	1279633	1279741	INT
chr2L	1279844	1279887	INT
chr2L	1279976	1280069	INT
chr2L	1281059	1281133	INT
chr2L	1281852	1281885	INT
chr2L	1282082	1282184	INT
chr2L	1282212	1282243	INT
chr2L	1283147	1283207	INT
chr2L	1284321	1284379	INT
chr2L	1289302	1289340	INT
chr2L	1290195	1290243	INT
chr2L	1290990	1291028	INT
chr2L	1291194	1291251	INT
chr2L	1291503	1291540	INT
chr2L	1294418	1294459	INT
chr2L	1294497	1294540	INT
chr2L	1296152	1296183	INT
chr2L	1296277	1296308	INT
chr2L	1296375	1296434	INT
chr2L	1297057	1297094	INT
chr2L	1298514	1298546	INT
chr2L	1298660	1298705	INT
chr2L	1299186	1299292	INT
chr2L	1300024	1300085	INT
chr2L	1301147	1301223	INT
chr2L	1302757	1302806	INT
chr2L	1303333	1303365	INT
chr2L	1303545	1303578	INT
chr2L	1303634	1303669	INT
chr2L	1304098	1304159	INT
chr2L	1304225	1304274	INT
chr2L	1304345	1304383	INT
chr2L	1304783	1304865	INT
chr2L	1304986	1305032	INT
chr2L	1305705	1305764	INT
chr2L	1305900	1305985	INT
chr2L	1306243	1306279	INT
chr2L	1306933	1306983	INT
chr2L	1307060	1307148	INT
chr2L	1307972	1308016	INT
chr2L	1308083	1308119	INT
chr2L	1309200	1309277	INT
chr2L	1309831	1309873	INT
chr2L	1310096	1310137	INT
chr2L	1312743	1312776	INT
chr2L	1313710	1313743	INT
chr2L	1314801	1314833	INT
chr2L	1315175	1315231	INT
chr2L	1315360	1315416	INT
chr2L	1316089	1316137	INT
chr2L	1316205	1316252	INT
chr2L	1316799	1316885	INT
chr2L	1316967	1317003	INT
chr2L	1317697	1317763	INT
chr2L	1318375	1318470	INT
chr2L	1318537	1318614	INT
chr2L	1319461	1319518	INT
chr2L	1320146	1320179	INT
chr2L	1320425	1320474	INT
chr2L	1321473	1321504	INT
chr2L	1321574	1321631	INT
chr2L	1322657	1322695	INT
chr2L	1324164	1324200	INT
chr2L	1325863	1325922	INT
chr2L	1326185	1326243	INT
chr2L	1326896	1326964	INT
chr2L	1327900	1327955	INT
chr2L	1327984	1328015	INT
chr2L	1328322	1328388	INT
chr2L	1328509	1328550	INT
chr2L	1330193	1330244	INT
chr2L	1330348	1330476	INT
chr2L	1330715	1330762	INT
chr2L	1331832	1331868	INT
chr2L	1332325	1332404	INT
chr2L	1332993	1333028	INT
chr2L	1333074	1333115	INT
chr2L	1335129	1335168	INT
chr2L	1335569	1335605	INT
chr2L	1336141	1336175	INT
chr2L	1336448	1336484	INT
chr2L	1337192	1337236	INT
chr2L	1337667	1337706	INT
chr2L	1337818	1337866	INT
chr2L	1338960	1338992	INT
chr2L	1339614	1339731	INT
chr2L	1340394	1340439	INT
chr2L	1340554	1340620	INT
chr2L	1345395	1345434	INT
chr2L	1346729	1346765	INT
chr2L	1348023	1348070	INT
chr2L	1348404	1348492	INT
chr2L	1349249	1349296	INT
chr2L	1349390	1349443	INT
chr2L	1349715	1349746	INT
chr2L	1349947	1349980	INT
chr2L	1350958	1350995	INT
chr2L	1356040	1356072	INT
chr2L	1356668	1356702	INT
chr2L	1356782	1356821	INT
chr2L	1357110	1357161	INT
chr2L	1357470	1357508	INT
chr2L	1358261	1358332	INT
chr2L	1358619	1358650	INT
chr2L	1362620	1362666	INT
chr2L	1363108	1363140	INT
chr2L	1363765	1363814	INT
chr2L	1364931	1365033	INT
chr2L	1365279	1365360	INT
chr2L	1365711	1365799	INT
chr2L	1366123	1366159	INT
chr2L	1366807	1366854	INT
chr2L	1366900	1366948	INT
chr2L	1367033	1367067	INT
chr2L	1367185	1367216	INT
chr2L	1369688	1369728	INT
chr2L	1370576	1370610	INT
chr2L	1370833	1370872	INT
chr2L	1371075	1371123	INT
chr2L	1371733	1371767	INT
chr2L	1371968	1372007	INT
chr2L	1372635	1372698	INT
chr2L	1372957	1372995	INT
chr2L	1373072	1373110	INT
chr2L	1373366	1373405	INT
chr2L	1373933	1373985	INT
chr2L	1374081	1374122	INT
chr2L	1374339	1374383	INT
chr2L	1375915	1376006	INT
chr2L	1376101	1376137	INT
chr2L	1376371	1376432	INT
chr2L	1378008	1378043	INT
chr2L	1378105	1378173	INT
chr2L	1378928	1379003	INT
chr2L	1379474	1379522	INT
chr2L	1379570	1379631	INT
chr2L	1383057	1383093	INT
chr2L	1383596	1383647	INT
chr2L	1384377	1384423	INT
chr2L	1384521	1384589	INT
chr2L	1385674	1385731	INT
chr2L	1386229	1386264	INT
chr2L	1387874	1387918	INT
chr2L	1388151	1388186	INT
chr2L	1389235	1389279	INT
chr2L	1392951	1392986	INT
chr2L	1393159	1393200	INT
chr2L	1393262	1393294	INT
chr2L	1393368	1393399	INT
chr2L	1393503	1393608	INT
chr2L	1395094	1395126	INT
chr2L	1395240	1395272	INT
chr2L	1396259	1396296	INT
chr2L	1397572	1397604	INT
chr2L	1397658	1397707	INT
chr2L	1397766	1397804	INT
chr2L	1397875	1397933	INT
chr2L	1399497	1399529	INT
chr2L	1401471	1401516	INT
chr2L	1401570	1401605	INT
chr2L	1402156	1402220	INT
chr2L	1402438	1402476	INT
chr2L	1403211	1403251	INT
chr2L	1403561	1403601	INT
chr2L	1403734	1403766	INT
chr2L	1404603	1404666	INT
chr2L	1405030	1405092	INT
